symbol,timestamp,close,future_close,forward_return,true_label,pred_signal,hybrid_score,technical_score,sentiment_score,volatility_index,confidence,reason
BTCUSDT,2025-11-16T02:00:00+00:00,95963.88,94976.18,-0.010292414187504836,HOLD,HOLD,-0.0476,-0.1588,0.0,0.0,0.0476,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-16T03:00:00+00:00,95825.02,95496.77,-0.00342551454724455,HOLD,HOLD,0.0439,0.1463,0.0,0.0,0.0439,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-16T04:00:00+00:00,95821.79,95096.74,-0.007566650549942643,HOLD,HOLD,0.0311,0.1037,0.0,0.0,0.0311,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-16T05:00:00+00:00,95881.82,95122.76,-0.007916620689928624,HOLD,HOLD,0.0223,0.0745,0.0,0.0,0.0223,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-16T06:00:00+00:00,95813.53,95282.36,-0.005543789066116218,HOLD,HOLD,0.0189,0.063,0.0,0.0,0.0189,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-16T07:00:00+00:00,96099.99,95653.77,-0.004643288724587809,HOLD,HOLD,-0.012,-0.0401,0.0,0.0,0.012,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-16T08:00:00+00:00,96116.94,95619.06,-0.005179940185361755,HOLD,HOLD,-0.0388,-0.1294,0.0,0.0,0.0388,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-16T09:00:00+00:00,96629.75,95656.21,-0.010074951037335744,HOLD,HOLD,-0.1025,-0.3418,0.0,0.0,0.1025,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-16T10:00:00+00:00,96444.71,95651.7,-0.008222431276946234,HOLD,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-16T11:00:00+00:00,95627.13,95565.38,-0.0006457372505062109,HOLD,HOLD,-0.0676,-0.2254,0.0,0.0,0.0676,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-16T12:00:00+00:00,95743.9,95312.23,-0.004508590103390381,HOLD,HOLD,-0.0444,-0.148,0.0,0.0,0.0444,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-16T13:00:00+00:00,95420.44,93959.79,-0.015307516921950986,HOLD,HOLD,-0.0114,-0.0379,0.0,0.0,0.0114,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-16T14:00:00+00:00,95531.13,94769.32,-0.00797446863655855,HOLD,HOLD,-0.2286,-0.7619,0.0,0.0,0.2286,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-16T15:00:00+00:00,94573.46,93959.67,-0.006490087176677348,HOLD,HOLD,-0.1485,-0.4949,0.0,0.0,0.1485,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-16T16:00:00+00:00,94224.47,94306.0,0.0008652741692258798,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-16T17:00:00+00:00,94357.67,92767.49,-0.016852684047836207,HOLD,HOLD,-0.0704,-0.2346,0.0,0.0,0.0704,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-16T18:00:00+00:00,94049.64,92549.01,-0.015955722956515355,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-16T19:00:00+00:00,94020.0,91678.93,-0.024899702191023262,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-16T20:00:00+00:00,94090.0,91920.59,-0.023056754171537925,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-16T21:00:00+00:00,93505.22,91959.71,-0.016528595943627475,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-16T22:00:00+00:00,94183.36,92247.63,-0.020552781298097626,SELL,HOLD,-0.0699,-0.2331,0.0,0.0,0.0699,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-16T23:00:00+00:00,94261.44,92215.14,-0.021708770839910813,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-17T00:00:00+00:00,95290.01,92169.86,-0.03274372623111273,SELL,HOLD,0.0475,0.1584,0.0,0.0,0.0475,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-17T01:00:00+00:00,94768.02,91714.29,-0.03222321200759508,SELL,HOLD,0.0309,0.103,0.0,0.0,0.0309,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-17T02:00:00+00:00,94976.18,90866.01,-0.043275798205402644,SELL,HOLD,0.0235,0.0783,0.0,0.0,0.0235,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-17T03:00:00+00:00,95496.77,90842.72,-0.04873515617334495,SELL,HOLD,-0.0351,-0.1171,0.0,0.0,0.0351,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-17T04:00:00+00:00,95096.74,90081.9,-0.05273408951768495,SELL,HOLD,-0.0022,-0.0075,0.0,0.0,0.0022,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-17T05:00:00+00:00,95122.76,90221.33,-0.051527415730998484,SELL,HOLD,-0.0717,-0.2391,0.0,0.0,0.0717,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-17T06:00:00+00:00,95282.36,89651.3,-0.05909866212381807,SELL,HOLD,-0.1136,-0.3786,0.0,0.0,0.1136,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-17T07:00:00+00:00,95653.77,90512.1,-0.053752925786406516,SELL,HOLD,-0.1275,-0.425,0.0,0.0,0.1275,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-17T08:00:00+00:00,95619.06,91220.0,-0.04600609962072413,SELL,HOLD,-0.1549,-0.5164,0.0,0.0,0.1549,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-17T09:00:00+00:00,95656.21,91400.01,-0.04449475888706035,SELL,HOLD,-0.16,-0.5334,0.0,0.0,0.16,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-17T10:00:00+00:00,95651.7,91585.02,-0.04251550155407581,SELL,HOLD,-0.1558,-0.5195,0.0,0.0,0.1558,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-17T11:00:00+00:00,95565.38,91517.82,-0.042353831481651595,SELL,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-17T12:00:00+00:00,95312.23,91518.54,-0.0398027619330699,SELL,HOLD,-0.1435,-0.4783,0.0,0.0,0.1435,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-17T13:00:00+00:00,93959.79,91476.56,-0.026428645700463955,SELL,HOLD,-0.1874,-0.6247,0.0,0.0,0.1874,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-17T14:00:00+00:00,94769.32,91359.29,-0.03598242553602804,SELL,HOLD,-0.1692,-0.564,0.0,0.0,0.1692,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-17T15:00:00+00:00,93959.67,92910.1,-0.011170430888060722,HOLD,HOLD,-0.1502,-0.5008,0.0,0.0,0.1502,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-17T16:00:00+00:00,94306.0,93499.16,-0.008555553199160144,HOLD,HOLD,-0.1618,-0.5393,0.0,0.0,0.1618,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-17T17:00:00+00:00,92767.49,93256.92,0.005275878435430268,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-17T18:00:00+00:00,92549.01,93331.08,0.008450333504377919,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-17T19:00:00+00:00,91678.93,93195.61,0.01654338679563568,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-17T20:00:00+00:00,91920.59,92783.36,0.009386036360297558,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-17T21:00:00+00:00,91959.71,92491.59,0.005783837291352812,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-17T22:00:00+00:00,92247.63,93160.0,0.009890443797851449,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-17T23:00:00+00:00,92215.14,92960.83,0.008086416178514747,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-18T00:00:00+00:00,92169.86,92416.51,0.002676037481232956,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-18T01:00:00+00:00,91714.29,92439.99,0.007912616452681601,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-18T02:00:00+00:00,90866.01,92569.12,0.01874309216394558,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-18T03:00:00+00:00,90842.72,91874.52,0.011358092316038125,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-18T04:00:00+00:00,90081.9,91163.2,0.012003521240115972,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-18T05:00:00+00:00,90221.33,90459.99,0.0026452724649481834,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-18T06:00:00+00:00,89651.3,90990.87,0.014942003071901829,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-18T07:00:00+00:00,90512.1,91863.64,0.01493214719357957,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-18T08:00:00+00:00,91220.0,91470.44,0.0027454505590879448,HOLD,HOLD,-0.1253,-0.4176,0.0,0.0,0.1253,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-18T09:00:00+00:00,91400.01,91513.72,0.0012440917676049097,HOLD,HOLD,-0.0099,-0.0329,0.0,0.0,0.0099,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-18T10:00:00+00:00,91585.02,91314.75,-0.002951028454216684,HOLD,HOLD,-0.0055,-0.0183,0.0,0.0,0.0055,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-18T11:00:00+00:00,91517.82,91410.22,-0.0011757273064415849,HOLD,HOLD,0.0021,0.007,0.0,0.0,0.0021,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-18T12:00:00+00:00,91518.54,91780.0,0.002856907463777355,HOLD,HOLD,0.0261,0.0869,0.0,0.0,0.0261,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-18T13:00:00+00:00,91476.56,91405.02,-0.0007820582671669508,HOLD,HOLD,0.0267,0.0889,0.0,0.0,0.0267,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-18T14:00:00+00:00,91359.29,91713.44,0.0038764530678818626,HOLD,HOLD,0.0313,0.1043,0.0,0.0,0.0313,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-18T15:00:00+00:00,92910.1,89951.7,-0.03184153283658083,SELL,HOLD,-0.1041,-0.3469,0.0,0.0,0.1041,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-18T16:00:00+00:00,93499.16,89905.78,-0.03843221693114681,SELL,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-18T17:00:00+00:00,93256.92,89500.01,-0.04028558953051423,SELL,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-18T18:00:00+00:00,93331.08,89237.83,-0.04385730884074201,SELL,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-18T19:00:00+00:00,93195.61,88884.56,-0.04625808018210303,SELL,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-18T20:00:00+00:00,92783.36,89516.91,-0.03520512729868801,SELL,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-18T21:00:00+00:00,92491.59,90600.68,-0.020444129028379807,SELL,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-18T22:00:00+00:00,93160.0,90480.56,-0.028761700300558204,SELL,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-18T23:00:00+00:00,92960.83,91554.96,-0.0151232513737237,HOLD,HOLD,-0.1579,-0.5264,0.0,0.0,0.1579,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-19T00:00:00+00:00,92416.51,91891.32,-0.005682859047587793,HOLD,HOLD,-0.0932,-0.3106,0.0,0.0,0.0932,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-19T01:00:00+00:00,92439.99,92590.13,0.0016241888386184314,HOLD,HOLD,-0.1007,-0.3357,0.0,0.0,0.1007,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-19T02:00:00+00:00,92569.12,92592.84,0.00025624095810785675,HOLD,HOLD,-0.1085,-0.3616,0.0,0.0,0.1085,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-19T03:00:00+00:00,91874.52,92440.32,0.006158399521434266,HOLD,HOLD,-0.0563,-0.1877,0.0,0.0,0.0563,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-19T04:00:00+00:00,91163.2,92962.83,0.019740750653772628,HOLD,HOLD,-0.1983,-0.6609,0.0,0.0,0.1983,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-19T05:00:00+00:00,90459.99,92616.2,0.023836062772060795,BUY,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-19T06:00:00+00:00,90990.87,91974.7,0.010812403486195943,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-19T07:00:00+00:00,91863.64,92320.18,0.004969757349044666,HOLD,HOLD,-0.1228,-0.4093,0.0,0.0,0.1228,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-19T08:00:00+00:00,91470.44,92128.22,0.007191175641004885,HOLD,HOLD,-0.0994,-0.3314,0.0,0.0,0.0994,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-19T09:00:00+00:00,91513.72,91950.0,0.004767372586318192,HOLD,HOLD,-0.1086,-0.3619,0.0,0.0,0.1086,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-19T10:00:00+00:00,91314.75,91801.39,0.005329259511743715,HOLD,HOLD,-0.1183,-0.3943,0.0,0.0,0.1183,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-19T11:00:00+00:00,91410.22,91934.0,0.00572999386720652,HOLD,HOLD,-0.1402,-0.4673,0.0,0.0,0.1402,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-19T12:00:00+00:00,91780.0,91839.25,0.0006455654826759643,HOLD,HOLD,-0.1161,-0.3869,0.0,0.0,0.1161,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-19T13:00:00+00:00,91405.02,91529.36,0.0013603191597135092,HOLD,HOLD,-0.1074,-0.3579,0.0,0.0,0.1074,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-19T14:00:00+00:00,91713.44,91103.19,-0.0066538775560048774,HOLD,HOLD,0.0184,0.0613,0.0,0.0,0.0184,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-19T15:00:00+00:00,89951.7,89869.88,-0.000909599262715351,HOLD,HOLD,-0.0802,-0.2673,0.0,0.0,0.0802,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-19T16:00:00+00:00,89905.78,87878.1,-0.02255338866978289,SELL,HOLD,-0.0694,-0.2314,0.0,0.0,0.0694,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-19T17:00:00+00:00,89500.01,87233.81,-0.025320667561936554,SELL,HOLD,-0.0794,-0.2645,0.0,0.0,0.0794,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-19T18:00:00+00:00,89237.83,86486.27,-0.03083400840204202,SELL,HOLD,-0.0966,-0.322,0.0,0.0,0.0966,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-19T19:00:00+00:00,88884.56,86921.28,-0.02208797568441582,SELL,HOLD,-0.1118,-0.3727,0.0,0.0,0.1118,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-19T20:00:00+00:00,89516.91,86462.97,-0.03411578884928001,SELL,HOLD,-0.1197,-0.3989,0.0,0.0,0.1197,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-19T21:00:00+00:00,90600.68,87282.6,-0.03662312468294926,SELL,HOLD,-0.1352,-0.4506,0.0,0.0,0.1352,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-19T22:00:00+00:00,90480.56,88065.97,-0.026686284877105056,SELL,HOLD,-0.1487,-0.4957,0.0,0.0,0.1487,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-19T23:00:00+00:00,91554.96,86637.23,-0.05371341978632299,SELL,HOLD,-0.0322,-0.1073,0.0,0.0,0.0322,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-20T00:00:00+00:00,91891.32,87285.24,-0.05012530019157415,SELL,HOLD,-0.0599,-0.1998,0.0,0.0,0.0599,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-20T01:00:00+00:00,92590.13,87049.86,-0.059836507411751165,SELL,HOLD,-0.0865,-0.2884,0.0,0.0,0.0865,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-20T02:00:00+00:00,92592.84,85444.93,-0.07719722172902357,SELL,HOLD,-0.0709,-0.2362,0.0,0.0,0.0709,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-20T03:00:00+00:00,92440.32,85821.34,-0.07160273785291969,SELL,HOLD,-0.0836,-0.2788,0.0,0.0,0.0836,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-20T04:00:00+00:00,92962.83,86053.09,-0.07432798678783774,SELL,HOLD,-0.0929,-0.3096,0.0,0.0,0.0929,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-20T05:00:00+00:00,92616.2,86195.08,-0.0693304195162401,SELL,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-20T06:00:00+00:00,91974.7,85581.3,-0.06951259422428119,SELL,HOLD,-0.147,-0.4899,0.0,0.0,0.147,Mixed signals with sentiment and technical indicators showing conflicting trends
